,DATETIME,Body of Water Name,DataContact,Lat ,LONG,Altitude (m),Maximum Depth (m),Mean Depth (m),Secchi Depth (m),Sampling Depth (m),Thermocline Depth (m),Surface Temperature (degrees celsius),Epilimnetic Temperature (degrees celsius),Total Nitrogen (ug/L),Total Phosphorus (ug/L),NO3 NO2 (mg/L),NH4 (mg/L),PO4 (ug/L),Total Chlorophyll a (ug/L),Total Chlorophyll b (ug/L),Zeaxanthin (ug/L),Diadinoxanthin (ug/L),Fucoxanthin (ug/L),Diatoxanthin (ug/L),Alloxanthin (ug/L),Peridinin (ug/L),Total Chlorophyll c2 (ug/L),Echinenone (ug/L),Lutein (ug/L),Violaxanthin (ug/L),Microcystin YR (ug/L),Microcystin dmRR (ug/L),Microcystin RR (ug/L),Microcystin dmLR (ug/L),Microcystin LR (ug/L),Microcystin LY (ug/L),Microcystin LW (ug/L),Microcystin LF (ug/L),Nodularin (ug/L),Cytotoxin Cylindrospermopsin (ug/L),Neurotoxin Anatoxin-a (ug/L)
210,2015-08-02 00:00:00,Bukowieckie Mate,Evanthia Mantzouki,52.381964,15.603918,59.0,4.0,1.9,1.2,2.5,3.75,22.9,22.33,20.0,1700.0,0.022,0.12,15.618,12.399,1.797,2.054,0.0,1.027,0.0,0.0,0.0,0.484,0.0,0.0,0.0,0.002,0.0261,0.0258,0.0028,0.0344,0.0,0.0,0.0,0.0,0.0,0.0
211,2015-08-12 00:00:00,Buszewskie,Evanthia Mantzouki,52.54277778,16.37722222,90.0,14.0,4.8,0.5,8.0,5.39,27.8,18.52,,1800.0,0.021,0.68,17.573,8.298,0.79,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.5467,0.0,0.4834,0.0133,0.0,0.0,0.0,0.0,0.0375,0.0014
212,2015-08-27 00:00:00,Czarne,Evanthia Mantzouki,53.78222222,20.45444444,104.0,7.0,2.7,1.8,6.0,4.13,21.37,17.11,60.0,800.0,,0.68,57.826,49.465,10.458,7.382,0.0,0.0,0.0,2.153,1.88,4.738,0.0,0.0,0.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0022
213,2015-08-11 00:00:00,Czerniakowskie,Evanthia Mantzouki,52.19305556,21.07138889,82.0,5.0,2.0,0.5,3.5,2.33,26.8,24.81,30.0,2900.0,0.005,0.3,19.804,30.095,5.433,0.901,0.0,0.0,0.0,0.277,0.0,0.537,0.0,0.0,0.0,0.007,0.0,0.1036,0.0,0.0427,0.0,0.0,0.0,0.0,0.082,0.0975
214,2015-08-04 00:00:00,Debno,Evanthia Mantzouki,52.29361111,16.69880556,77.0,16.0,5.5,3.2,9.0,8.11,25.2,19.51,30.0,700.0,,0.04,14.124,3.495,0.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2503,0.0,0.0229,0.0,0.0,0.0,0.0,0.0,0.021,0.0
215,2015-08-26 00:00:00,Dlugie,Evanthia Mantzouki,53.78611111,20.46111111,103.0,17.0,5.3,2.5,8.0,5.56,21.63,16.94,,200.0,,0.03,,13.873,0.63,1.56,0.0,0.0,0.0,0.73,0.0,0.245,0.0,0.0,0.0,0.002,0.0,0.0,0.0028,0.0042,0.0,0.0,0.0,0.0,0.0206,0.0
216,2015-08-10 00:00:00,Dziekanowskie,Evanthia Mantzouki,52.36722222,20.84694444,75.0,10.0,,0.8,4.0,2.32,27.0,24.58,20.0,1100.0,0.017,0.07,13.133,32.249,1.216,0.0,5.802,0.0,0.0,0.608,17.119,11.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021
217,2015-07-24 00:00:00,Goreckie,Evanthia Mantzouki,52.26575,16.79672222,66.0,17.0,9.0,1.5,8.0,7.58,23.7,20.16,20.0,1500.0,,0.04,15.375,5.481,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.3023,0.0,0.2529,0.0,0.0,0.0,0.0,0.0,0.3144,0.0
218,2015-08-02 00:00:00,Grylewskie,Evanthia Mantzouki,52.88611111,17.25222222,80.0,7.0,3.6,1.2,5.0,6.31,22.7,21.35,40.0,2000.0,0.019,0.32,12.45,,,,,0.548,0.0,0.311,0.0,0.491,0.0,0.0,0.0,0.014,0.0253,0.0649,0.0028,0.0642,0.0,0.0,0.0,0.0,0.0,0.0097
219,2015-08-12 00:00:00,Ilinskie,Evanthia Mantzouki,53.79708611,19.84148611,100.0,27.0,8.6,0.65,9.5,9.67,25.7,18.72,160.0,700.0,0.01,0.05,7.232,6.539,0.0,0.323,0.0,0.0,0.0,0.0,0.366,0.208,0.0,0.0,0.0,0.004,0.3317,0.046,0.0452,0.0214,0.0,0.0,0.0,,0.39,0.0072
220,2015-07-22 00:00:00,Jaroslawieckie,Evanthia Mantzouki,52.28502778,16.79886111,76.0,7.0,3.68,1.7,6.0,4.66,24.6,21.99,,800.0,0.015,0.05,15.099,11.046,2.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0302,0.0028,0.0638,0.0,0.0,0.0,0.0,0.0,0.0
221,2015-08-08 00:00:00,Jeziorsko Reservoir,Evanthia Mantzouki,51.84967528,18.69479017,,,5.2,1.9,6.0,2.23,29.4,24.2,,,,,,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2015-07-22 00:00:00,Kamedut,Evanthia Mantzouki,54.26666667,22.86581667,161.0,25.0,6.8,2.5,6.0,4.43,21.3,19.08,,,0.015,0.02,10.587,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
223,2015-08-10 00:00:00,Kielpinskie,Evanthia Mantzouki,52.36166667,20.87583333,76.0,6.0,4.0,1.3,3.5,2.13,25.6,24.17,40.0,400.0,0.051,0.06,9.038,21.159,1.937,0.434,0.0,0.551,0.0,0.243,0.0,4.287,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2015-08-12 00:00:00,Kierskie Male,Evanthia Mantzouki,52.4875,16.78722222,72.0,2.5,1.0,0.5,1.5,0.76,28.7,27.48,,1000.0,,0.04,17.167,10.454,8.697,13.131,1.042,0.574,0.0,0.891,0.499,0.0,0.0,0.0,0.0,0.002,0.0,0.0729,0.0028,0.0252,0.0,0.0,0.0,0.0,0.214,0.0
225,2015-08-25 00:00:00,Kortowskie,Evanthia Mantzouki,53.761444,20.445607,103.0,17.0,5.9,1.2,7.0,6.02,20.85,18.92,,600.0,,0.17,11.779,25.049,0.913,1.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.3523,0.0,0.0251,0.0,0.0,0.0,0.0,0.0,0.536,0.0317
226,2015-08-03 00:00:00,Kornickie,Evanthia Mantzouki,52.25041667,17.08033333,65.0,6.0,2.6,0.55,3.0,0.25,23.07,21.93,,600.0,,0.04,18.414,44.045,11.233,6.084,0.0,0.867,0.0,1.133,0.0,0.868,0.0,0.0,0.0,0.006,0.1226,0.0821,0.0194,0.0399,0.0,0.0,0.0,0.0,0.0058,0.0
227,2015-08-26 00:00:00,Lednica,Evanthia Mantzouki,52.52302778,17.37905556,110.0,15.0,,2.9,10.0,9.3,21.3,19.57,20.0,800.0,0.012,0.04,13.227,5.818,0.0,0.734,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2015-08-02 00:00:00,Leknenskie,Evanthia Mantzouki,52.842467,17.292447,,,,0.2,2.5,2.46,21.2,20.67,140.0,3100.0,0.008,0.04,21.501,520.563,0.0,28.562,11.427,0.0,0.0,1.178,0.0,0.0,0.0,0.0,0.0,5.05,12.5029,0.0,4.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2015-08-04 00:00:00,Lodzko Dymaczewskie,Evanthia Mantzouki,52.24905556,16.75191667,65.0,12.0,5.3,0.75,8.0,7.35,24.2,20.89,30.0,700.0,,0.08,13.06,77.276,1.94,1.252,0.0,0.0,0.0,0.0,1.238,0.693,0.0,0.0,0.0,1.266,6.2518,0.0,1.0764,0.0429,0.0,0.0,0.0,0.0,0.0355,0.0675
230,2015-08-12 00:00:00,Lubosinskie,Evanthia Mantzouki,52.52777778,16.3825,,,2.6,0.5,1.5,1.75,27.5,25.63,40.0,2300.0,,0.05,13.192,11.848,0.929,2.496,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,4.7671,0.0,1.1346,0.0466,0.0,0.0,0.0,0.0,0.0069,0.0055
231,2015-08-31 00:00:00,Lusowskie,Evanthia Mantzouki,52.42986667,16.65826667,78.0,20.0,8.6,2.7,10.0,9.54,23.07,19.68,70.0,500.0,,0.04,15.736,5.472,0.0,1.064,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0
232,2015-08-25 00:00:00,Majcz,Evanthia Mantzouki,53.77388889,21.46,125.0,16.0,6.0,5.2,7.0,6.48,21.3,20.6,60.0,600.0,,,5.268,4.963,0.314,0.311,0.0,0.226,0.0,0.063,0.0,0.09,0.0,0.0,0.0,0.002,0.0304,0.0,0.0025,0.0051,0.0,0.0,0.0,0.0,0.0,0.0
233,2015-07-28 00:00:00,Maltanski Reservoir,Evanthia Mantzouki,52.401944,16.970556,,5.0,3.13,0.95,3.0,,20.1,20.1,60.0,400.0,,0.02,16.825,67.181,9.833,0.0,1.518,0.966,0.0,1.556,5.229,5.431,0.0,0.0,0.623,0.002,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0012,0.0078
234,2015-08-26 00:00:00,Mikolajskie,Evanthia Mantzouki,53.78194444,21.59222222,,25.9,11.0,1.35,7.5,10.27,21.1,20.47,70.0,800.0,0.016,,6.277,24.237,0.0,0.405,1.057,0.242,0.0,0.183,2.087,1.341,0.0,0.0,0.0,0.079,0.1764,0.0,0.0618,0.0,0.0,0.0,0.0,0.0,1.158,0.0675
235,2015-08-06 00:00:00,Nidzkie,Evanthia Mantzouki,53.57555556,21.54888889,119.0,24.0,6.2,0.8,10.0,10.7,23.8,19.06,80.0,700.0,0.012,,6.111,32.488,0.992,0.915,0.0,0.0,0.0,0.0,0.527,0.278,0.0,0.0,0.0,1.407,2.4491,0.0,1.33,0.0369,0.0,0.0,0.0,0.0,0.0572,0.0
236,2015-08-28 00:00:00,Niepruszewskie,Evanthia Mantzouki,52.38363333,16.61503333,76.0,5.0,3.1,0.55,5.0,,21.31,21.04,50.0,1000.0,,0.02,23.966,26.028,1.819,3.184,0.0,0.655,0.0,0.45,0.0,0.462,0.0,0.0,0.0,0.002,0.0,0.0913,0.0028,0.1171,0.0,0.0,0.0,0.0,0.0,0.0
237,2015-08-12 00:00:00,Pniewskie,Evanthia Mantzouki,52.51138889,16.24083333,116.0,2.0,1.3,0.6,1.5,1.38,27.5,26.63,20.0,800.0,0.008,0.04,9.791,5.667,0.721,5.734,3.873,1.457,0.0,0.588,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.1674,0.0028,0.0895,0.0,0.0,0.0,0.0,0.0038,0.0
238,2015-08-26 00:00:00,Podkowka,Evanthia Mantzouki,53.804962,20.450855,,,,2.0,4.0,1.27,21.12,20.6,,300.0,,0.1,5.969,21.358,1.826,0.881,0.0,0.528,0.0,0.978,0.0,0.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2015-08-11 00:00:00,Podkamycze_1,Evanthia Mantzouki,50.08638889,19.83377778,131.0,6.0,2.85,2.9,2.9,,26.99,23.71,30.0,3100.0,1.081,0.2,20.623,23.786,1.507,0.0,0.244,0.0,0.0,0.226,0.0,0.0,0.0,0.0,1.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2015-08-11 00:00:00,Podkamycze_2,Evanthia Mantzouki,50.08322222,19.83483333,209.0,3.0,2.5,2.1,2.0,,24.9,22.92,40.0,1100.0,0.107,0.21,12.521,34.276,2.378,3.347,0.546,0.0,0.0,2.433,0.0,2.343,0.0,0.0,0.0,0.108,0.0604,1.0054,0.0523,1.2578,,0.0,0.0,0.0,0.0,0.0
241,2015-08-11 00:00:00,Powsinkowskie,Evanthia Mantzouki,52.15861111,21.09833333,82.0,2.0,1.5,1.75,2.0,1.25,24.1,23.83,,500.0,0.01,0.06,16.446,5.017,0.921,0.74,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2015-08-05 00:00:00,Probarskie,Evanthia Mantzouki,53.82322222,21.37822222,180.0,31.0,9.2,1.8,8.5,9.33,22.38,19.06,90.0,700.0,0.022,,,5.216,0.311,2.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0
243,2015-07-30 00:00:00,Raczynskie,Evanthia Mantzouki,52.143176,17.165351,69.0,6.0,2.7,0.35,4.5,,20.65,20.61,,,,0.02,16.499,177.172,5.432,3.715,0.0,0.0,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.56,4.8423,0.4708,0.805,0.2531,0.0,0.0,0.0,0.0,0.0,1.415
244,2015-08-26 00:00:00,Redykajny,Evanthia Mantzouki,53.81527778,20.41777778,102.0,21.0,8.0,2.3,8.0,7.56,21.14,17.56,,500.0,,0.04,,7.208,0.383,0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2015-08-02 00:00:00,Rogozinskie,Evanthia Mantzouki,52.750756,17.007086,70.0,6.0,3.0,0.5,4.5,4.73,24.1,22.86,80.0,2400.0,0.015,0.04,14.648,99.435,2.259,4.871,1.602,0.0,0.0,0.676,0.401,0.449,0.0,0.0,0.0,1.385,4.1723,0.0,1.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2015-08-06 00:00:00,Ros,Evanthia Mantzouki,53.67,21.91861111,119.0,32.0,8.1,1.9,12.0,13.12,23.77,18.06,100.0,600.0,0.022,,6.512,15.022,0.755,0.497,0.0,0.997,0.0,0.0,0.0,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1124,0.0026
247,2015-08-14 00:00:00,Rusalka,Evanthia Mantzouki,52.42469444,16.88380556,69.0,9.0,1.9,0.65,2.5,2.41,26.7,25.9,70.0,400.0,,0.02,13.329,75.042,21.827,8.537,0.0,0.0,0.0,1.198,1.9,1.355,0.0,0.0,0.0,0.022,0.0,0.1442,0.0083,0.1052,0.0,0.0,0.0,0.0,0.0,0.0
248,2015-08-12 00:00:00,Ruda Woda,Evanthia Mantzouki,53.89399167,19.75711667,100.0,28.0,10.0,0.55,6.0,5.47,25.0,22.34,,500.0,0.006,0.02,4.283,38.329,1.105,0.0,3.048,0.0,0.0,0.505,12.361,8.501,0.0,0.0,0.0,0.002,0.0,0.0636,0.0057,0.085,0.0,0.0,0.0,0.0,0.3616,0.0261
249,2015-08-05 00:00:00,Rynskie,Evanthia Mantzouki,53.90972222,21.48916667,119.0,51.0,10.5,0.9,8.5,8.7,23.4,18.07,70.0,700.0,0.009,,6.008,13.274,0.744,0.364,0.21,0.293,0.0,0.0,1.077,0.944,0.0,0.0,0.0,0.05,0.1629,0.0,0.0438,0.0,0.0,0.0,0.0,0.0,0.2468,0.0
250,2015-07-21 00:00:00,Siemianowka,Evanthia Mantzouki,52.93980556,23.758375,140.0,10.0,2.5,0.35,5.0,,21.8,21.32,,1300.0,,0.04,13.707,209.498,5.932,5.585,1.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
251,2015-08-27 00:00:00,Skanda,Evanthia Mantzouki,53.75666667,20.53055556,121.0,12.0,5.8,1.5,7.0,4.32,20.78,17.38,40.0,1200.0,,0.93,30.067,30.247,2.961,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.7397,0.0,0.2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2015-08-25 00:00:00,Starodworskie,Evanthia Mantzouki,53.74805556,20.45361111,111.0,23.0,9.0,2.2,7.0,4.53,21.32,16.92,,600.0,,0.12,,16.22,0.785,1.951,0.0,0.0,0.0,1.016,0.0,0.266,0.0,0.0,0.0,,,,,,,,,,,
253,2015-08-29 00:00:00,Strzeszynskie,Evanthia Mantzouki,52.46005,16.82425,77.0,18.0,8.0,3.15,8.5,5.34,21.7,18.92,,300.0,,0.02,42.126,22.125,5.816,2.31,0.0,0.0,0.0,0.513,0.0,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2015-08-14 00:00:00,Strykowskie,Evanthia Mantzouki,52.24505556,16.59961111,74.0,8.0,4.5,0.78,5.0,4.26,25.1,23.25,,600.0,,0.06,17.8,32.718,5.617,2.093,0.0,0.0,0.0,0.453,0.0,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0132,0.0,0.0,0.0,0.0,0.0043,0.0
255,2015-08-08 00:00:00,Sulejow,Evanthia Mantzouki,51.45786217,19.97830228,,11.0,3.3,1.15,7.0,2.47,28.3,23.69,,,,,,38.2,1.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627,0.031,0.0,0.3286,0.0103,0.1962,0.0,0.0,0.0,0.0,0.4045,0.0
256,2015-07-16 00:00:00,Sumin,Evanthia Mantzouki,51.37144444,23.14966667,,6.0,1.5,0.9,1.2,,21.0,21.0,,4600.0,,0.07,28.691,10.011,1.064,1.327,0.0,0.722,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.009,0.0,0.1374,0.0072,0.0397,0.0,0.0,0.0,,0.0,0.0
257,2015-08-03 00:00:00,Swarzndzkie,Evanthia Mantzouki,52.413611,17.065,70.0,7.0,2.6,0.85,3.0,3.41,22.85,22.37,60.0,1100.0,,0.83,33.009,61.524,10.612,3.009,0.521,0.0,0.0,0.71,3.441,2.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0063
258,2015-07-16 00:00:00,Syczynskie,Evanthia Mantzouki,51.28755556,23.23813889,174.0,3.0,1.6,0.16,0.9,,21.22,21.07,510.0,2300.0,,0.04,16.772,312.215,1.808,53.525,0.0,0.0,0.0,4.218,0.407,1.418,0.0,0.0,0.0,0.104,14.8923,0.5807,1.6059,0.0,0.0,0.0,0.0,0.0,0.0044,0.0022
259,2015-07-24 00:00:00,Szurpily,Evanthia Mantzouki,54.22928611,22.8975,182.0,47.0,10.0,2.9,7.0,5.42,20.0,17.82,,400.0,0.007,0.02,4.135,2.141,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.101,0.0,0.0,0.0,,,,,,,,,,,
260,2015-07-22 00:00:00,Tomaszne,Evanthia Mantzouki,51.46658333,23.00238889,162.0,3.0,2.4,0.4,3.3,2.74,23.5,23.2,170.0,900.0,0.008,0.03,6.215,57.397,2.716,0.683,0.0,0.924,0.0,0.78,1.795,1.734,0.0,0.0,0.0,0.061,3.5556,0.3153,0.2266,0.0716,0.0,0.0,0.0,0.0,2.0067,0.007
261,2015-08-27 00:00:00,Track,Evanthia Mantzouki,53.78916667,20.54,124.0,4.0,2.1,0.8,3.0,,20.52,20.38,50.0,800.0,,0.04,,92.372,6.393,7.329,0.0,2.619,0.0,1.281,1.734,2.585,0.0,0.0,1.004,0.007,0.0,0.0692,0.0028,0.0356,0.0,0.0,0.0,0.0,0.002,0.0099
262,2015-08-20 00:00:00,Tyniec_1,Evanthia Mantzouki,50.02986111,19.82761111,201.0,3.0,2.5,2.5,2.5,,22.8,22.31,90.0,2000.0,0.053,0.21,16.935,27.269,4.36,0.784,0.281,0.0,0.0,0.599,1.209,1.114,0.0,0.0,0.216,0.046,0.0,0.0,0.0068,0.1594,0.0,0.0,0.0,0.0,0.0,0.0118
263,2015-08-20 00:00:00,Tyniec_2,Evanthia Mantzouki,50.02447222,19.81325,201.0,2.0,1.6,1.5,1.5,,22.03,21.69,60.0,1300.0,0.024,0.26,10.26,50.481,6.4,1.862,0.0,0.0,0.0,0.665,0.0,0.275,0.0,0.0,0.387,1.012,0.0859,2.7337,0.0871,3.968,0.0,0.0,0.0,0.0,0.0,0.0804
264,2015-09-01 00:00:00,Tyrsko,Evanthia Mantzouki,53.80472222,20.42305556,109.0,30.0,9.6,3.8,8.0,9.11,22.36,20.78,,300.0,0.029,0.28,17.826,7.196,1.18,0.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2015-08-31 00:00:00,Ukiel_1,Evanthia Mantzouki,53.77916667,20.43083333,106.0,20.0,7.0,3.8,9.0,,20.92,18.91,,600.0,,0.13,8.561,17.848,1.155,0.46,0.0,0.886,0.0,0.0,0.0,0.381,0.0,0.0,0.456,0.002,0.0598,0.028,0.0095,0.0,0.0,0.0,0.0,0.0,0.1972,0.0
266,2015-08-31 00:00:00,Ukiel_2,Evanthia Mantzouki,53.78638889,20.42916667,106.0,41.0,12.7,3.3,10.0,,21.42,17.81,80.0,400.0,,0.05,9.631,6.55,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2945,0.0,0.0217,0.0042,0.0,0.0,0.0,0.0,0.0322,0.003
267,2015-08-31 00:00:00,Ukiel_3,Evanthia Mantzouki,53.78444444,20.41722222,106.0,32.0,10.1,3.7,8.0,,21.52,19.64,,300.0,,0.03,8.425,9.792,0.433,0.64,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.4741,0.0,0.0245,0.0,0.0,0.0,0.0,0.0,0.2188,0.0
268,2015-08-31 00:00:00,Ukiel_4,Evanthia Mantzouki,53.79139,20.414779,106.0,43.0,13.2,3.6,10.0,,22.0,18.33,,300.0,,0.08,11.898,7.277,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.009,0.0013
269,2015-07-17 00:00:00,Uzarzewskie,Evanthia Mantzouki,52.448056,17.133333,71.0,8.0,3.4,0.8,6.0,5.67,21.4,15.63,20.0,900.0,0.095,0.69,13.621,47.421,2.834,0.679,0.0,1.109,0.0,0.0,0.0,0.755,0.0,0.0,0.0,0.002,0.6235,0.0,0.0539,0.0,0.0,0.0,0.0,0.0,0.0,0.0028
270,2015-10-03 00:00:00,Wolnica,Evanthia Mantzouki,49.88228,20.0446111,266.0,5.0,3.5,2.9,3.0,,9.1,8.67,220.0,500.0,0.071,0.07,6.194,7.345,0.477,0.548,0.18,1.75,0.0,0.578,0.0,1.008,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0019
271,2015-07-17 00:00:00,Zemborzycki,Evanthia Mantzouki,51.18844444,22.52969444,179.0,4.0,,0.3,1.8,1.26,21.95,21.67,30.0,1300.0,0.005,0.03,13.942,49.891,8.105,5.289,0.0,0.0,0.0,2.086,0.0,7.328,0.0,0.0,0.0,0.002,0.0,0.0539,0.0028,0.0151,0.0,0.0,0.0,0.0,0.0,0.1081
272,2015-08-06 00:00:00,Azibo,Evanthia Mantzouki,41.57561111,-6.897638889,500.0,30.0,13.2,5.0,10.5,12.28,24.32,23.44,70.0,400.0,,0.03,3.83,0.899,0.186,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2015-09-08 00:00:00,Azul,Evanthia Mantzouki,37.87288333,-25.76991667,260.0,29.0,11.1,3.35,15.5,14.25,22.29,21.35,70.0,1000.0,,0.02,,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2015-09-07 00:00:00,Furnas,Evanthia Mantzouki,37.758206,-25.332376,280.0,11.0,4.8,1.28,10.5,,21.53,21.51,50.0,2000.0,0.007,0.04,,8.327,1.631,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0244,0.0179,0.0028,0.0042,,,,,0.0,0.0
275,2015-08-05 00:00:00,Gostei,Evanthia Mantzouki,41.78597222,-6.820972222,748.0,6.0,,2.5,5.5,,24.98,24.9,70.0,1500.0,0.006,0.04,4.959,0.623,0.099,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2015-08-07 00:00:00,Miranda,Evanthia Mantzouki,41.49486111,-6.26925,600.0,80.0,,2.5,18.5,1.74,23.94,22.61,80.0,1200.0,0.192,0.17,9.173,5.338,1.816,0.662,0.0,0.0,0.0,0.075,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2015-08-06 00:00:00,Peneireiro,Evanthia Mantzouki,41.29397222,-7.175222222,500.0,11.0,5.1,2.5,4.0,1.47,24.78,23.44,110.0,900.0,,0.05,5.088,41.598,0.447,0.0,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2015-09-10 00:00:00,Peixao,Evanthia Mantzouki,40.33604,-7.5926361,1670.0,4.0,,3.0,3.0,,15.21,15.03,60.0,1500.0,0.007,0.04,6.86,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2015-09-09 00:00:00,Redonda,Evanthia Mantzouki,40.37035,-7.6236,1610.0,4.0,,1.84,3.0,,14.8,14.59,,2400.0,0.011,,6.345,2.241,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2015-08-08 00:00:00,Serra Serrada,Evanthia Mantzouki,41.96166667,-6.772,1200.0,18.0,7.0,2.5,9.0,9.12,20.41,19.91,90.0,900.0,,0.04,5.055,3.078,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2015-09-08 00:00:00,Lagoa Verde,Evanthia Mantzouki,37.8428,-25.78891667,260.0,23.0,9.3,1.95,9.5,10.13,21.17,20.71,20.0,800.0,0.005,0.03,,5.868,2.403,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0609,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0
282,2015-08-19 00:00:00,Ladoga,Evanthia Mantzouki,60.36027778,30.88777778,5.0,240.0,51.0,3.1,17.5,15.47,18.09,16.58,,,,,,,,,,,,,,,,,,0.002,0.0,0.0,0.0028,0.0068,0.0,0.0,0.0,0.0,,
